truth,kmeans_plus,hclust,gmm,dbscan
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,1,3,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,3,1,7,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,1,3,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,3,3,7,1
1,3,1,7,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,1,3,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,3,3,7,1
1,3,3,7,1
1,3,1,7,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,1,3,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,3,3,7,1
1,3,3,7,1
1,3,3,7,1
1,3,1,7,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,2,3,1
1,2,2,3,1
1,2,2,5,1
1,4,3,7,1
1,3,3,7,1
1,3,3,7,1
1,3,4,7,1
1,3,1,7,1
1,8,1,3,1
1,8,5,3,1
1,8,5,3,1
1,8,5,3,1
1,2,5,3,1
1,2,2,3,1
1,4,3,8,1
1,4,3,8,1
1,3,3,7,1
1,3,3,7,1
1,3,4,7,1
1,3,4,7,1
1,8,4,3,1
1,8,5,3,1
1,8,5,3,1
1,8,5,3,1
1,2,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,3,3,7,1
1,3,4,7,1
1,3,4,7,1
1,3,4,7,1
1,8,5,3,1
1,8,5,3,1
1,8,5,3,1
1,8,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,3,3,7,1
1,3,4,7,1
1,3,4,7,1
1,3,4,7,1
1,5,4,3,1
1,5,5,3,1
1,5,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,4,7,1
1,3,4,7,1
1,3,4,7,1
1,3,4,7,1
1,5,4,7,1
1,5,5,3,2
1,5,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,4,7,1
1,3,4,7,1
1,3,4,7,1
1,3,4,7,1
1,5,5,6,2
1,5,5,6,2
1,8,1,3,1
1,2,5,3,1
1,8,5,3,1
1,3,4,7,1
1,2,2,5,1
1,4,3,8,1
1,8,1,3,1
1,2,2,5,1
1,2,2,5,1
1,8,5,3,1
1,8,1,3,1
1,8,1,3,1
1,3,3,7,1
1,2,2,5,1
1,5,5,7,2
1,2,2,5,1
1,4,3,8,1
1,3,4,7,1
1,4,3,8,1
1,8,5,3,1
1,8,5,3,1
1,3,4,7,1
1,8,5,3,1
1,4,3,7,1
1,3,4,7,1
1,3,3,7,1
1,8,5,3,1
1,8,1,3,1
1,2,2,5,1
1,3,4,7,1
1,8,5,3,1
1,4,3,8,1
1,2,2,5,1
1,3,3,8,1
1,3,4,7,1
1,3,1,7,1
1,3,3,7,1
1,4,3,8,1
1,8,1,3,1
1,3,3,8,1
1,2,1,3,1
1,3,3,7,1
1,4,3,8,1
1,8,1,3,1
1,8,5,3,1
1,4,3,8,1
1,3,4,7,1
1,4,4,7,1
1,8,1,3,1
1,4,4,7,1
1,3,3,7,1
1,5,5,3,1
1,8,1,3,1
1,8,1,3,1
1,3,4,7,1
1,8,1,3,1
1,5,5,3,1
1,3,4,7,1
1,3,4,7,1
1,2,2,5,1
1,3,4,7,1
1,2,2,3,1
1,4,3,8,1
1,8,5,3,1
1,3,4,7,1
1,4,3,8,1
1,4,3,8,1
1,8,1,3,1
1,2,2,5,1
1,3,4,7,1
1,3,1,7,1
1,8,5,3,1
1,3,4,7,1
1,4,3,8,1
1,8,1,3,1
1,3,3,7,1
1,4,3,8,1
1,3,3,7,1
1,4,3,8,1
1,3,4,7,1
1,4,3,8,1
1,2,2,5,1
1,8,1,3,1
1,3,3,7,1
1,3,3,7,1
1,2,2,5,1
1,3,4,3,1
1,3,4,7,1
1,2,2,5,1
1,3,1,7,1
1,8,1,3,1
1,8,1,3,1
1,3,4,7,1
1,2,2,5,1
1,3,4,7,1
1,3,1,7,1
1,5,5,3,2
1,3,3,7,1
1,2,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,8,5,3,1
1,8,5,3,1
1,8,1,3,1
1,8,5,3,1
1,5,5,3,1
1,4,3,8,1
1,2,2,5,1
1,4,3,7,1
1,8,1,3,1
1,2,2,5,1
1,3,4,7,1
1,2,2,5,1
1,5,5,3,1
1,3,3,7,1
1,3,4,7,1
1,4,3,8,1
1,3,1,3,1
1,3,3,7,1
1,2,2,5,1
1,8,1,3,1
1,4,3,8,1
1,2,2,5,1
1,2,2,5,1
1,4,3,8,1
1,4,3,8,1
1,2,5,3,1
1,2,2,5,1
1,3,4,7,1
1,3,4,7,1
1,4,3,8,1
1,8,5,3,1
1,8,1,3,1
1,8,5,3,1
1,8,5,3,1
1,2,2,3,1
1,2,2,5,1
1,3,4,7,1
1,4,3,8,1
1,8,1,3,1
1,2,1,3,1
1,4,3,8,1
1,2,2,5,1
1,8,5,3,1
1,3,3,7,1
1,8,1,3,1
1,8,5,3,1
1,8,1,3,1
1,2,2,3,1
1,3,3,7,1
1,4,4,8,1
1,8,5,3,1
1,8,1,3,1
1,3,3,7,1
1,3,4,7,1
1,2,2,5,1
1,5,5,3,1
1,8,1,3,1
1,5,5,6,2
1,4,3,8,1
1,8,1,3,1
1,3,4,7,1
1,8,5,3,1
1,3,3,7,1
1,8,5,3,1
1,8,1,3,1
1,8,5,3,1
1,8,5,3,1
1,3,4,7,1
1,8,1,3,1
1,8,1,3,1
1,8,5,3,1
1,8,1,3,1
1,2,2,5,1
1,8,1,3,1
1,2,1,3,1
1,2,2,5,1
1,2,2,5,1
1,2,2,5,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,2,2,5,1
1,3,3,7,1
1,2,1,3,1
1,2,1,3,1
1,2,1,3,1
1,8,5,3,1
1,3,3,7,1
1,4,3,8,1
1,4,3,8,1
1,8,5,3,1
1,2,2,5,1
1,8,5,3,1
1,2,2,5,1
1,8,5,3,1
1,5,5,3,1
1,2,2,5,1
1,3,3,7,1
1,8,1,3,1
1,8,1,3,1
1,4,3,8,1
1,3,4,7,1
1,8,1,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,8,5,3,1
1,8,1,3,1
1,4,3,8,1
1,3,4,7,1
1,3,1,7,1
1,3,3,7,1
1,4,3,8,1
1,3,4,7,1
1,4,3,8,1
1,8,1,3,1
1,3,4,3,1
1,2,2,3,1
1,8,5,3,1
1,4,3,8,1
1,4,3,8,1
1,4,3,8,1
1,3,1,3,1
1,8,1,3,1
1,8,1,3,1
1,4,3,8,1
1,8,1,3,1
1,3,4,3,1
1,8,1,3,1
1,8,1,3,1
1,3,4,7,1
1,3,4,7,1
1,4,3,8,1
1,3,1,7,1
1,8,1,3,1
1,3,1,3,1
1,8,1,3,1
1,8,1,3,1
1,3,3,8,1
1,8,5,3,1
1,8,1,3,1
1,2,2,5,1
1,3,4,7,1
1,3,4,7,1
1,3,4,7,1
1,5,5,3,1
1,8,1,3,1
1,8,5,3,1
1,8,1,3,1
1,3,4,7,1
1,3,3,7,1
1,3,4,7,1
1,3,4,7,1
1,8,1,3,1
1,8,1,3,1
1,3,4,3,1
1,8,1,3,1
1,3,3,7,1
1,8,1,3,1
1,8,5,3,1
1,2,2,5,1
1,3,4,7,1
1,2,1,3,1
1,4,3,8,1
1,2,5,3,1
1,8,5,3,1
1,8,1,3,1
1,8,1,3,1
1,2,2,5,1
1,8,1,3,1
1,8,1,3,1
1,8,1,3,1
1,3,3,7,1
1,2,2,3,1
1,2,2,5,1
2,5,5,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,0,2
2,7,7,0,2
2,7,7,0,3
2,7,7,0,3
2,5,6,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,0,2
2,7,7,0,2
2,7,7,0,3
2,5,6,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,0,2
2,7,7,0,2
2,7,7,0,2
2,1,8,6,2
2,5,8,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,6,2
2,5,6,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,0,2
2,7,7,0,2
2,1,8,2,2
2,1,8,2,2
2,5,8,6,2
2,5,6,6,2
2,5,6,6,2
2,6,6,1,2
2,6,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,6,9,2,2
2,6,9,2,2
2,6,9,2,2
2,6,9,4,2
2,6,7,4,2
2,7,7,1,2
2,7,7,1,2
2,7,7,1,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,6,9,2,2
2,6,9,2,2
2,6,9,4,2
2,6,9,4,2
2,6,7,4,2
2,6,7,4,2
2,7,7,4,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,6,7,4,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,2,2
2,1,8,4,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,6,9,4,2
2,1,8,2,4
2,1,8,2,4
2,1,8,2,4
2,1,8,2,2
2,1,8,2,2
2,1,8,4,2
2,6,8,4,2
